"﻿""PR""",URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description length,No. of meta descriptions,Is indexable page
20,https://servicesartisans.fr/questions/comment-choisir-plombier,Comment choisir un bon plombier ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Pour choisir un plombier fiable, vérifiez son numéro SIRET, son assurance décennale et ses avis en ligne. Demandez 3 devis détaillés, comparez les prix et méfiez-vous des tarifs anormalement bas.",195,1,true
20,https://servicesartisans.fr/questions/tarif-electricien-au-m2,Quel est le tarif d'un électricien au m² ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Le tarif d'un électricien est de 80 à 120 € par m² pour une installation neuve complète, et de 50 à 80 € par m² pour une rénovation partielle. Le taux horaire moyen se situe entre 40 et 60 € HT.",194,1,true
20,https://servicesartisans.fr/comparaison/pompe-a-chaleur-vs-chaudiere-gaz,Pompe à chaleur vs Chaudière gaz : quel chauffage choisir ? | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Comparatif complet pompe à chaleur vs chaudière gaz en 2026 : prix, rendement, aides, durée de vie. Découvrez quelle solution de chauffage est la plus adaptée à votre logement.",176,1,true
20,https://servicesartisans.fr/questions/prix-renovation-electrique-appartement,Combien coûte une rénovation électrique complète ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Une rénovation électrique complète coûte entre 80 et 150 €/m² selon l’état de l’installation existante. Pour un appartement de 70 m², comptez 6 000 à 12 000 € TTC, incluant tableau, câblage, prises, interrupteurs et mise aux normes NF C 15-100.",244,1,true
20,https://servicesartisans.fr/guides/devis-travaux,Devis Travaux : Guide Complet pour Bien Comparer (2026) | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Comment obtenir et comparer des devis travaux : mentions obligatoires, nombre de devis à demander, négociation, pièges à éviter et conseils pour choisir le bon artisan.",168,1,true
20,https://servicesartisans.fr/questions/chaudiere-en-panne-hiver,Chaudière en panne en hiver : que faire ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Vérifiez la pression (1 à 1,5 bar), le thermostat et l'alimentation électrique. Relancez la chaudière avec le bouton reset. Si elle ne redémarre pas, appelez un chauffagiste. Utilisez des chauffages d'appoint en attendant.",222,1,true
20,https://servicesartisans.fr/questions/permis-construire-quand-obligatoire,Quand le permis de construire est-il obligatoire ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Le permis de construire est obligatoire pour toute construction nouvelle de plus de 20 m² et pour les extensions de plus de 40 m² en zone urbaine (PLU). En dessous, une déclaration préalable suffit. Aucune formalité sous 5 m².",226,1,true
20,https://servicesartisans.fr/guides/eviter-arnaques-artisan,Arnaques Artisans : Comment les Repérer et s'en Protéger | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Les 10 arnaques les plus fréquentes avec les artisans du bâtiment : démarchage abusif, faux RGE, devis gonflés. Signaux d'alerte, vérifications et recours en cas de fraude.",172,1,true
20,https://servicesartisans.fr/questions/quels-travaux-declaration-prealable,Quels travaux nécessitent une déclaration préalable ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Une déclaration préalable est requise pour les constructions de 5 à 20 m² (40 m² en zone PLU), les modifications de façade (ravalement, fenêtres, volets), les piscines de 10 à 100 m², les clôtures en secteur protégé et les changements de destination sans modification de structure.",281,1,true
20,https://servicesartisans.fr/questions/tarif-menuisier-sur-mesure,Quel est le tarif d'un menuisier pour du sur-mesure ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Un menuisier sur mesure facture 40 à 70 € de l'heure. Un meuble sur mesure coûte 500 à 5 000 € selon la taille et le matériau. Un dressing sur mesure revient à 1 500 à 6 000 €, une bibliothèque encastrée à 1 000 à 4 000 €.",222,1,true
20,https://servicesartisans.fr/questions/carrelage-ou-parquet-salle-de-bain,Carrelage ou parquet pour la salle de bain ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Le carrelage reste le choix le plus sûr pour la salle de bain : il est 100 % étanche, résistant et facile d'entretien. Le parquet massif en bois exotique (teck, iroko) est possible mais coûte plus cher et nécessite un entretien régulier. Le vinyle LVT est une alternative économique et étanche.",294,1,true
20,https://servicesartisans.fr/questions/comment-verifier-artisan-fiable,Comment vérifier si un artisan est fiable ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Vérifiez le SIRET sur societe.com, l'assurance décennale, l'inscription au registre des métiers et les avis Google. Demandez des références de chantiers récents. Un artisan fiable ne demande jamais plus de 30 % d'acompte.",221,1,true
20,https://servicesartisans.fr/questions/prix-renovation-complete-m2,Quel est le prix d'une rénovation complète au m² ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Le prix d'une rénovation complète varie de 800 à 1 500 €/m² en 2026 pour un appartement ou une maison. Un rafraîchissement léger coûte 200 à 500 €/m², une rénovation moyenne 500 à 800 €/m², et une rénovation lourde (structure, redistribution) 1 200 à 2 000 €/m².",262,1,true
20,https://servicesartisans.fr/guides/budget-renovation,Budget Rénovation : Combien Coûtent vos Travaux en 2026 ? | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Prix au m² par type de rénovation, budget par pièce, aides financières (MaPrimeRénov', CEE, éco-PTZ), conseils pour établir un budget réaliste et financer vos travaux en 2026.",175,1,true
20,https://servicesartisans.fr/guides/travaux-copropriete,Travaux en Copropriété : Règles et Démarches 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Guide complet des travaux en copropriété : parties communes vs privatives, vote en assemblée générale, majorités requises, autorisations et gros travaux obligatoires.",166,1,true
20,https://servicesartisans.fr/outils/calculateur-prix,Calculateur de prix artisan 2026 — Estimez vos travaux | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Estimez le coût de vos travaux en quelques clics : prix plombier, tarif électricien, coût serrurier, devis peintre et tous les métiers du bâtiment. Calculateur gratuit avec prix actualisés 2026.",194,1,true
20,https://servicesartisans.fr/questions/prix-renovation-salle-de-bain,Quel est le prix d'une rénovation de salle de bain ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Une rénovation de salle de bain coûte entre 3 000 et 15 000 € selon la surface et les prestations. Pour une rénovation complète (plomberie, carrelage, sanitaires), comptez 800 à 1 500 € par m².",193,1,true
20,https://servicesartisans.fr/widget-prix,Widget Prix Artisan — Tarifs sur votre site | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Widget embeddable gratuit et API JSON pour afficher les prix des artisans sur votre site ou blog. Plombier, électricien, serrurier… Tarifs actualisés par ville et région.",170,1,true
20,https://servicesartisans.fr/questions/locataire-ou-proprietaire-qui-paye,Locataire ou propriétaire : qui paye les réparations ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Le locataire paye l'entretien courant et les menues réparations (joints, interrupteurs, entretien chaudière). Le propriétaire assume les grosses réparations (toiture, chaudière, plomberie vétuste). Le décret n°87-712 du 26 août 1987 fixe la liste des réparations locatives.",273,1,true
20,https://servicesartisans.fr/questions/difference-devis-facture,Quelle différence entre un devis et une facture ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,Le devis est un document précontractuel décrivant les travaux et leur prix avant exécution. La facture est le document comptable émis après réalisation des travaux. Le devis signé vaut contrat et engage les deux parties sur le prix et les prestations.,251,1,true
20,https://servicesartisans.fr/questions/fuite-gaz-que-faire,Fuite de gaz : que faire en urgence ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"En cas de fuite de gaz : n'actionnez aucun interrupteur, ouvrez les fenêtres, fermez le robinet de gaz, évacuez le logement et appelez le numéro d'urgence GrDF au 0 800 47 33 33 (gratuit, 24h/24) depuis l'extérieur.",215,1,true
20,https://servicesartisans.fr/questions/artisan-en-retard-que-faire,Artisan en retard sur le chantier : que faire ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Envoyez une mise en demeure par LRAR fixant un délai raisonnable pour achever les travaux. Si le devis prévoit des pénalités de retard, appliquez-les. En dernier recours, vous pouvez résilier le contrat et faire terminer par un autre artisan, aux frais du premier.",264,1,true
20,https://servicesartisans.fr/questions/quel-isolant-combles,Quel isolant choisir pour les combles ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Pour les combles perdus, la laine de verre soufflée offre le meilleur rapport qualité-prix (15-25 €/m²). Pour les combles aménagés, les panneaux de laine de bois ou de polyuréthane sont préférables. Visez une résistance thermique R ≥ 7 m².K/W pour bénéficier des aides.",269,1,true
20,https://servicesartisans.fr/questions/travaux-sans-autorisation-risques,Travaux sans autorisation : quels risques ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Réaliser des travaux sans autorisation d'urbanisme expose à une amende de 1 200 à 6 000 € par m² construit, une obligation de mise en conformité ou de démolition, et l'impossibilité de vendre le bien en l'état. Le délai de prescription est de 6 ans pour l'action pénale et 10 ans pour l'action civile.",301,1,true
20,https://servicesartisans.fr/rge/fraude-rge-comment-verifier,Fraude RGE : comment vérifier qu’un artisan est vraiment certifié ? | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Guide pratique pour vérifier la certification RGE d’un artisan et éviter les arnaques à la rénovation énergétique. 5 méthodes de vérification, 7 drapeaux rouges, procédure en cas d’arnaque, sources officielles (France Rénov’, DGCCRF, Signal Conso).",248,1,true
20,https://servicesartisans.fr/questions/delai-retractation-travaux,Quel délai de rétractation pour des travaux ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Le délai de rétractation est de 14 jours pour tout contrat signé hors établissement (à domicile, en foire, par Internet). Il n'existe aucun délai de rétractation pour un devis signé dans les locaux de l'artisan, sauf clause contractuelle.",238,1,true
20,https://servicesartisans.fr/rge/tarifs-audit-energetique,"Tarifs audit énergétique 2026 : prix, aides et retour sur investissement | ServicesArtisans",text/html; charset=utf-8,false,200,0,0,"Combien coûte un audit énergétique réglementaire en 2026 ? Fourchettes de prix, forfait MaPrimeRénov' audit, aides cumulables, rentabilité, choix de l'auditeur et FAQ complète.",176,1,true
20,https://servicesartisans.fr/urgence/metallier,Métallier d'urgence — Soir & week-end | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Dépannage métallier en urgence, y compris le week-end. Artisans référencés par SIREN, intervention sous Devis sous 1 semaine, fabrication 3 à 6 semaines. Gratuit.",162,1,true
20,https://servicesartisans.fr/questions/devis-combien-demander,Combien de devis faut-il demander pour des travaux ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Il est recommandé de demander au minimum 3 devis pour tout projet de travaux. Cela permet de comparer les prix, les prestations et le professionnalisme des artisans. Pour les gros chantiers (plus de 10 000 €), visez 5 devis.",224,1,true
20,https://servicesartisans.fr/questions/degat-des-eaux-premiers-gestes,Dégât des eaux : quels sont les premiers gestes ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Coupez l'eau et l'électricité, épongez l'eau stagnante et mettez vos objets de valeur à l'abri. Prenez des photos des dégâts. Déclarez le sinistre à votre assurance sous 5 jours ouvrés et remplissez le constat amiable.",218,1,true
20,https://servicesartisans.fr/questions/devis-obligatoire-a-partir-de-combien,Un devis est-il obligatoire ? À partir de quel montant ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Oui, un devis écrit est obligatoire pour tout travail de dépannage, réparation ou entretien dans le bâtiment dès que le montant estimé dépasse 150 € TTC (arrêté du 24 janvier 2017). Le devis doit être signé par le client avant le début des travaux.",248,1,true
20,https://servicesartisans.fr/questions/porte-claquee-que-faire,Porte claquée : que faire quand on est enfermé dehors ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Si votre porte est claquée (non verrouillée à clé), un serrurier peut l'ouvrir sans casse pour 80 à 150 €. N'essayez pas de forcer la porte. Appelez un serrurier local recommandé, pas un numéro trouvé sur un prospectus.",219,1,true
20,https://servicesartisans.fr/questions/ventilation-vmc-simple-ou-double-flux,VMC simple flux ou double flux ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,La VMC simple flux est économique (500 à 1 500 € posée) et adaptée à la plupart des logements. La VMC double flux récupère 70 à 90 % de la chaleur de l'air extrait mais coûte 3 000 à 7 000 € et nécessite un réseau de gaines. Elle est surtout pertinente dans les maisons neuves ou très bien isolées.,298,1,true
20,https://servicesartisans.fr/questions/comment-choisir-electricien,Comment choisir un électricien qualifié ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Choisissez un électricien certifié Qualifelec ou titulaire d'une habilitation électrique valide. Vérifiez son assurance décennale, demandez 3 devis et exigez une attestation de conformité Consuel pour les gros travaux.",218,1,true
20,https://servicesartisans.fr/questions/passoire-thermique-que-faire,"Mon logement est une passoire thermique, que faire ? | ServicesArtisans | ServicesArtisans",text/html; charset=utf-8,false,200,0,0,"Un logement classé F ou G au DPE est une passoire thermique. Commencez par un audit énergétique (obligatoire pour la vente), puis priorisez l'isolation et le chauffage. Les aides couvrent jusqu'à 90 % des travaux pour les ménages modestes.",239,1,true
20,https://servicesartisans.fr/questions/chaudiere-gaz-interdite-2026,La chaudière gaz est-elle interdite en 2026 ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"En 2026, la chaudière gaz n'est pas totalement interdite mais fortement découragée. Depuis 2022, elle est interdite dans les constructions neuves (RE2020). En rénovation, elle reste autorisée mais n'est plus éligible aux aides MaPrimeRénov'. Son remplacement par une PAC est encouragé.",285,1,true
20,https://servicesartisans.fr/services,Tous les Métiers Artisans 2026 — Devis Gratuit 24h | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"46 métiers du bâtiment : plombier, électricien, serrurier, chauffagiste, peintre, couvreur, menuisier. Artisans vérifiés SIREN dans 101 départements. Devis gratuit.",164,1,true
20,https://servicesartisans.fr/urgence/renovation-energetique,Dépannage rénovation énergétique urgent — 24h/24 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Rénovation énergétique urgence : dépannage rapide jour et nuit. Audit sous 2 semaines, planification des travaux 1 à 3 mois. Devis gratuit, artisans vérifiés SIREN.",164,1,true
20,https://servicesartisans.fr/urgence/vitrier,Urgence vitrier — Dépannage rapide | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Vitrier d'urgence soir & week-end : artisans disponibles partout en France. Devis rapide, intervention Urgence (bris de vitre) : délai variable selon disponibilité ; remplacement définitif sous 24 à 48h.",203,1,true
20,https://servicesartisans.fr/questions/electricien-urgent-disjoncteur,Que faire quand le disjoncteur saute en permanence ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Si le disjoncteur saute en permanence, commencez par identifier le circuit en cause en réarmant un par un. Débranchez les appareils suspects. Si le problème persiste, appelez un électricien (diagnostic : 80-150 €). Ne réarmez jamais plus de 3 fois un disjoncteur sans trouver la cause.",285,1,true
20,https://servicesartisans.fr/questions/monter-meuble-cuisine-soi-meme,Comment monter un meuble de cuisine soi-même ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Commencez par fixer les meubles hauts sur un rail de suspension vissé au mur (hauteur standard : 140 cm). Assemblez les caissons, fixez-les au rail, puis installez les meubles bas et le plan de travail. Prévoyez 2 à 3 jours.",224,1,true
20,https://servicesartisans.fr/questions/quest-ce-que-la-garantie-decennale,Qu'est-ce que la garantie décennale ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,La garantie décennale est une assurance obligatoire couvrant pendant 10 ans les dommages compromettant la solidité d'un ouvrage ou le rendant inhabitable. Elle est imposée par les articles 1792 et suivants du Code civil à tout professionnel du bâtiment.,253,1,true
20,https://servicesartisans.fr/barometre/tarifs,Statistiques par métier — Baromètre Artisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Consultez les statistiques détaillées par corps de métier : plombier, électricien, maçon, couvreur et plus. Nombre d'artisans, notes moyennes, avis par métier en France.",169,1,true
20,https://servicesartisans.fr/questions/artisan-sans-decennale-que-faire,Artisan sans décennale : quels risques ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Un artisan sans garantie décennale exerce illégalement et s'expose à 75 000 € d'amende et 6 mois de prison. Pour le client, en cas de malfaçon, il n'y a aucun assureur à solliciter : il faudra poursuivre l'artisan personnellement, souvent insolvable.",250,1,true
20,https://servicesartisans.fr/questions/peut-on-negocier-devis-artisan,Peut-on négocier un devis d'artisan ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Oui, la négociation est courante et acceptée par les artisans. Vous pouvez obtenir 5 à 15 % de remise en mentionnant des devis concurrents, en groupant plusieurs travaux, en choisissant des périodes creuses (novembre-février) ou en proposant un paiement rapide.",261,1,true
20,https://servicesartisans.fr/questions/refaire-carrelage-soi-meme,Peut-on refaire son carrelage soi-même ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Oui, refaire son carrelage soi-même est possible pour un bricoleur intermédiaire. Prévoyez 15 à 40 €/m² de matériaux (carreaux + colle + joints) et 2 à 4 jours pour une pièce de 10-15 m². Les économies sont de 30 à 50 €/m² par rapport à un carreleur professionnel.",264,1,true
20,https://servicesartisans.fr/questions/toiture-plate-ou-en-pente,Toiture plate ou en pente : avantages et inconvénients ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"La toiture en pente est plus traditionnelle, nécessite moins d'entretien et assure un meilleur écoulement des eaux pluviales. La toiture plate offre un espace exploitable (terrasse, végétalisation), un design contemporain, mais exige une étanchéité irréprochable et un entretien régulier.",288,1,true
20,https://servicesartisans.fr/guides/trouver-artisan,Comment Trouver un Artisan de Confiance en 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Guide complet pour trouver un artisan fiable : vérifications SIRET, décennale, RGE, comparaison de devis, labels et certifications, droits du client et recours en cas de problème.",179,1,true
20,https://servicesartisans.fr/questions/prix-salle-de-bain-complete,Combien coûte une rénovation complète de salle de bain ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,Une rénovation complète de salle de bain coûte entre 5 000 et 15 000 € pour une salle de bain standard (4-6 m²). Le budget monte à 15 000-25 000 € pour une salle de bain haut de gamme avec douche à l'italienne et meuble sur mesure.,231,1,true
20,https://servicesartisans.fr/questions/comment-deboucher-wc-sans-ventouse,Comment déboucher un WC sans ventouse ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Sans ventouse, versez un mélange d’eau bouillante et de liquide vaisselle dans la cuvette, laissez agir 15 min puis tirez la chasse. Alternatives : bicarbonate + vinaigre blanc, cintre métallique déplié, ou bouteille en plastique découpée comme piston.",252,1,true
20,https://servicesartisans.fr/blog/travaux-copropriete-guide-regles,Travaux Copropriété 2026 : Règles | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,Quels travaux pouvez-vous réaliser librement dans votre appartement ? Lesquels nécessitent l'accord de la copropriété ? Tout ce qu'il faut savoir pour éviter les conflits.,171,1,true
20,https://servicesartisans.fr/questions/comment-lire-devis-artisan,Comment lire et comprendre un devis d'artisan ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Un devis doit comporter les mentions légales (SIRET, assurance), le descriptif détaillé de chaque prestation avec quantités et prix unitaires, le montant TTC, la TVA applicable, les délais et les conditions de paiement. Comparez poste par poste, pas uniquement le total.",270,1,true
20,https://servicesartisans.fr/questions/travaux-en-copropriete-qui-decide,Travaux en copropriété : qui décide et qui paye ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"En copropriété, les travaux sur les parties communes sont votés en assemblée générale à la majorité requise (simple, absolue ou double selon leur nature). Chaque copropriétaire paye selon ses tantièmes. Les travaux dans les parties privatives sont libres sauf s'ils affectent l'aspect extérieur.",295,1,true
20,https://servicesartisans.fr/cee/coup-de-pouce-2026,Coup de pouce CEE 2026 : chartes actives et bonifications | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Panorama neutre et sourcé des chartes Coup de pouce CEE actives en 2026 : chauffage résidentiel individuel, rénovation d'ampleur (MI et appartement), rénovation performante collectif, chauffage bâtiments collectifs et tertiaires. Cadre juridique, opérations concernées, parcours, cumul MaPrimeRénov' et pièges à éviter.",319,1,true
20,https://servicesartisans.fr/questions/renovation-cuisine-combien-temps,Combien de temps dure une rénovation de cuisine ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,Une rénovation de cuisine complète dure 3 à 6 semaines en moyenne. Un simple remplacement de meubles prend 1 à 2 semaines. Les délais les plus longs concernent la commande des meubles sur mesure (4 à 8 semaines) et les travaux de plomberie/électricité.,252,1,true
20,https://servicesartisans.fr/questions/eco-ptz-comment-en-beneficier,Éco-PTZ : comment en bénéficier ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"L'éco-PTZ est un prêt à taux zéro de 7 000 à 50 000 € pour financer des travaux de rénovation énergétique. Il est accessible sans condition de revenus, dans un logement de plus de 2 ans, avec des travaux réalisés par un artisan RGE. Demandez-le à votre banque avant de commencer les travaux.",291,1,true
20,https://servicesartisans.fr/questions/quels-travaux-maprimerenov,Quels travaux sont éligibles à MaPrimeRénov' ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"MaPrimeRénov' finance l'isolation (murs, toiture, fenêtres), le chauffage (PAC, chaudière biomasse, solaire), la ventilation (VMC double flux) et l'audit énergétique. Les travaux doivent être réalisés par un artisan RGE dans un logement de plus de 15 ans.",255,1,true
20,https://servicesartisans.fr/questions/comment-choisir-artisan-rge,Comment choisir un artisan RGE fiable ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Vérifiez la certification RGE sur france-renov.gouv.fr, contrôlez l'assurance décennale et les avis clients, puis comparez au moins 3 devis détaillés. Privilégiez les artisans locaux avec des chantiers de référence visitables.",226,1,true
20,https://servicesartisans.fr/questions/garantie-decennale-definition,Qu'est-ce que la garantie décennale ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,La garantie décennale est une assurance obligatoire qui couvre pendant 10 ans les dommages compromettant la solidité d'un ouvrage ou le rendant impropre à sa destination. Elle s'applique à tous les travaux de construction et de rénovation lourde.,246,1,true
20,https://servicesartisans.fr/questions/tva-reduite-travaux-renovation,"TVA réduite sur les travaux : 5,5 % ou 10 % ? | ServicesArtisans | ServicesArtisans",text/html; charset=utf-8,false,200,0,0,"La TVA est de 10 % pour les travaux d'entretien et de rénovation classiques, et de 5,5 % pour les travaux de rénovation énergétique (isolation, chauffage performant, fenêtres). Le logement doit avoir plus de 2 ans et être une résidence (principale ou secondaire).",263,1,true
20,https://servicesartisans.fr/questions/diagnostic-electrique-obligatoire,Quand le diagnostic électrique est-il obligatoire ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Le diagnostic électrique est obligatoire pour la vente d'un logement dont l'installation a plus de 15 ans, et pour la mise en location de tout logement. Il est valable 3 ans (vente) ou 6 ans (location). Coût : 100 à 180 €.",222,1,true
20,https://servicesartisans.fr/urgence/plombier,Plombier urgence — Intervention rapide | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Plombier d'urgence soir & week-end : artisans disponibles partout en France. Devis rapide, intervention Urgence (fuite, bouchon) : délai variable selon disponibilité ; travaux planifiés sous 1 à 2 semaines.",206,1,true
20,https://servicesartisans.fr/questions/norme-electrique-nfc-15-100,Qu'est-ce que la norme électrique NF C 15-100 ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"La norme NF C 15-100 régit les installations électriques dans les logements. Elle impose un nombre minimum de prises, de circuits et de protections. Elle est obligatoire pour les constructions neuves et les rénovations totales.",227,1,true
20,https://servicesartisans.fr/questions/chauffe-eau-thermodynamique-ou-electrique,Chauffe-eau thermodynamique ou électrique : lequel choisir ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Le chauffe-eau thermodynamique consomme 3 fois moins d’énergie qu’un cumulus électrique classique, mais coûte 2 500 à 4 500 € contre 500 à 1 500 €. Il est rentabilisé en 4 à 6 ans grâce aux économies sur la facture et aux aides MaPrimeRénov"".",242,1,true
20,https://servicesartisans.fr/questions/artisan-assurance-obligatoire,Quelles assurances sont obligatoires pour un artisan ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,Un artisan du bâtiment doit obligatoirement avoir une assurance responsabilité civile professionnelle (RC Pro) et une garantie décennale pour les travaux de construction. L'assurance dommages-ouvrage est à la charge du maître d'ouvrage.,236,1,true
20,https://servicesartisans.fr/urgence/climaticien,Climaticien d'urgence — Soir & week-end | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Dépannage climaticien en urgence, y compris le week-end. Artisans référencés par SIREN, intervention sous Urgence canicule : délai variable selon disponibilité ; installation sur devis sous 2 à 4 semaines. Gratuit.",214,1,true
20,https://servicesartisans.fr/guides/renovation-toiture,Rénovation Toiture : Travaux et Prix 2026 | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Guide complet rénovation toiture 2026 : signes d'usure, types de couverture (tuile, ardoise, zinc), prix (60-200€/m²), isolation, charpente et aides financières.",161,1,true
20,https://servicesartisans.fr/barometre/regions,Baromètre par région — Artisans en France | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Explorez les statistiques des artisans par région : Île-de-France, Auvergne-Rhône-Alpes, PACA, Occitanie et les 13 régions métropolitaines. Indices de prix, nombre d'artisans et tendances.",188,1,true
20,https://servicesartisans.fr/guides/assurance-dommage-ouvrage,Assurance Dommage-Ouvrage : Est-ce Obligatoire ? (2026) | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Tout savoir sur l'assurance dommage-ouvrage : obligation légale, coût moyen (1 à 5 % du chantier), comment souscrire, délais d'indemnisation et conséquences en cas d'absence.",174,1,true
20,https://servicesartisans.fr/cee/mandataire-vs-direct,"Obligé, délégataire, mandataire CEE : comprendre les 3 rôles du circuit | ServicesArtisans",text/html; charset=utf-8,false,200,0,0,"Guide pédagogique neutre sur les 3 acteurs du dispositif CEE : obligé, délégataire et mandataire. Définitions juridiques (code de l'énergie L221-x / R221-x), obligations PNCEE, modèle économique et impact pour les particuliers et les artisans.",243,1,true
20,https://servicesartisans.fr/questions/changer-robinet-soi-meme,Comment changer un robinet soi-même ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Coupez l'eau, purgez la pression, dévissez les flexibles et le robinet. Posez le nouveau robinet avec un joint d'étanchéité, revissez les flexibles, rétablissez l'eau et vérifiez l'absence de fuite. Durée : 30 à 60 minutes.",223,1,true
20,https://servicesartisans.fr/questions/panne-electricite-qui-appeler,Panne d'électricité : qui appeler ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Si la panne est générale (tout le quartier), appelez Enedis au 09 72 67 50 + votre numéro de département. Si elle est limitée à votre logement, vérifiez le disjoncteur et le tableau électrique, puis appelez un électricien.",222,1,true
20,https://servicesartisans.fr/questions/poser-parquet-flottant-soi-meme,Comment poser du parquet flottant soi-même ? | ServicesArtisans | ServicesArtisans,text/html; charset=utf-8,false,200,0,0,"Poser du parquet flottant soi-même est l'un des projets DIY les plus accessibles. Le matériel coûte 15 à 50 €/m² (parquet + sous-couche), et la pose prend 1 à 2 jours pour une pièce de 20 m². L'économie est d'environ 20 à 35 €/m² par rapport à un professionnel.",261,1,true
